date,pm2.5,pm10,OC,EC,NO3,SO42,NH4,meantemp,mintemp,maxtemp,meanhumi,dow,year,influenza,season,holiday,ma5meantemp,cityname,noacc,noacc_A,noacc_B,noacc_M,noacc_F,circ,circ_A,circ_B,circ_M,circ_F,resp,resp_A,resp_B,resp_M,resp_F
2010-09-14,33.16666667,57.31111111,10.45513381,2.648435263,6.393227973,9.002265198,4.384075524,24,21.1,28.6,71.1,3,2010,0,3,0,23.68,Seoul,675,519,156,358,317,149,76,73,66,83,402,368,34,230,172
2010-09-15,15.91666667,31.12484395,,,,,,24.7,19.2,30.5,56.8,4,2010,0,3,0,23.82,Seoul,692,570,122,374,318,119,67,52,69,50,444,408,36,241,203
2010-09-16,18,36.58962264,,,,,,24.5,19.2,30,61.8,5,2010,0,3,0,23.98,Seoul,743,592,151,411,332,142,78,64,86,56,462,424,38,249,213
2010-09-17,24.75,46.70691676,8.513086962,2.604581712,3.246792708,4.740715733,,24.3,20.1,28.9,66.4,6,2010,0,3,0,24.28,Seoul,827,692,135,451,376,143,74,69,81,62,545,523,22,287,258
2010-09-18,23.875,42.12471655,,,,,,25.2,21.8,30.3,58.4,7,2010,0,3,0,24.54,Seoul,986,826,160,529,457,125,56,69,66,59,689,649,40,381,308
2010-09-19,22.125,35.60637088,1.993802562,1.04471482,5.934469509,4.742007999,2.05844682,20.8,18.3,23.8,83.4,1,2010,0,3,0,23.9,Seoul,908,772,136,504,404,132,71,61,74,58,642,612,30,361,281
2010-09-20,13.83333333,23.11880046,,,,,,21.7,18.2,26,82.3,2,2010,0,3,0,23.3,Seoul,1209,1017,192,625,584,176,90,86,97,79,864,815,49,440,424
2010-09-21,12.27272727,19.94165694,,,,,,21.4,17.9,24.9,93.1,3,2010,0,3,1,22.68,Seoul,1352,1211,141,718,634,134,76,58,74,60,1057,1016,41,569,488
2010-09-22,4.083333333,10.51189128,,,,,,16.7,14.4,18.8,81.9,4,2010,0,3,1,21.16,Seoul,1248,1094,154,706,542,124,64,60,75,49,947,907,40,543,404
2010-09-23,7,14.7903044,,,,,,17,12.1,22.8,62.6,5,2010,0,3,1,19.52,Seoul,849,703,146,477,372,140,78,62,77,63,569,534,35,326,243
2010-09-24,11.125,23.07077626,,,,,,17.6,11.9,23.2,61.5,6,2010,0,3,0,18.88,Seoul,752,605,147,403,349,162,83,79,83,79,444,427,17,245,199
2010-09-25,9.958333333,20.28781038,6.542259416,1.451476603,4.201525135,2.147034871,1.554749389,18.6,13.6,24.1,59.5,7,2010,0,3,0,18.26,Seoul,802,667,135,427,375,144,73,71,84,60,539,512,27,280,259
2010-09-26,11.79166667,22.27683616,,,,,,18.6,15.2,24.2,60.4,1,2010,0,3,0,17.7,Seoul,719,567,152,379,340,145,69,76,82,63,450,416,34,238,212
2010-09-27,14.75,27.32407407,,,,,,19,14.9,23.9,73.9,2,2010,0,3,0,18.16,Seoul,611,472,139,327,284,151,84,67,80,71,345,319,26,183,162
2010-09-28,18.04166667,36.6946039,,,,,,15.6,12.4,18.6,49.8,3,2010,0,3,0,17.88,Seoul,524,383,141,304,220,128,67,61,72,56,286,257,29,168,118
2010-09-29,16.20833333,35.84765178,7.118519887,1.951221627,3.571217816,2.018960629,2.135957204,13,9.8,16.8,61.1,4,2010,0,3,0,16.96,Seoul,486,373,113,267,219,129,75,54,75,54,248,233,15,133,115
2010-09-30,19.79166667,42.06235566,,,,,,14.6,8.4,20.7,61.5,5,2010,0,3,0,16.16,Seoul,590,447,143,343,247,147,71,76,90,57,352,326,26,201,151
2010-10-01,21.375,42.8875,,,,,,16,10.8,21.4,66.1,6,2010,0,3,0,15.64,Seoul,699,539,160,409,290,154,88,66,81,73,405,364,41,245,160
2010-10-02,16.875,30.18531073,,,,,,16,13.7,18.6,79,7,2010,0,3,0,15.04,Seoul,708,590,118,399,309,111,55,56,68,43,483,459,24,266,217
2010-10-03,12.04347826,20.41734104,,,,,,17,14.4,21.4,78.5,1,2010,0,3,1,15.32,Seoul,696,560,136,383,313,149,75,74,88,61,426,398,28,233,193
2010-10-04,11.25,20.06706587,,,,,,14,12.4,16.7,77.1,2,2010,0,3,0,15.52,Seoul,580,436,144,339,241,154,77,77,87,67,295,271,24,170,125
2010-10-05,17.25,31.12623762,6.737462776,1.523116962,7.214609294,3.214998306,1.913689468,15,11.2,19.7,70.8,3,2010,0,3,0,15.6,Seoul,573,424,149,315,258,133,66,67,72,61,303,273,30,168,135
2010-10-06,26,45.17942584,,,,,,16.1,11.2,22.1,70.3,4,2010,0,3,0,15.62,Seoul,603,461,142,333,270,137,76,61,73,64,335,308,27,187,148
2010-10-07,29.5,49.62752076,,,,,,17.3,11.9,23.8,69,5,2010,0,3,0,15.88,Seoul,610,467,143,330,280,141,69,72,75,66,345,324,21,197,148
2010-10-08,16.08333333,29.5106383,8.813796728,2.629133813,6.008108646,2.595512884,1.879166252,18.9,15.1,23.2,65.3,6,2010,0,3,0,16.26,Seoul,685,531,154,400,285,157,86,71,105,52,403,373,30,227,176
2010-10-09,10.2173913,20.12829324,,,,,,19.4,15.4,24.2,66.5,7,2010,0,3,0,17.34,Seoul,707,579,128,393,314,131,69,62,80,51,453,433,20,246,207
2010-10-10,27.125,46.37927107,,,,,,18.5,14.3,22.8,73.1,1,2010,0,3,0,18.04,Seoul,648,521,127,357,291,130,75,55,87,43,406,375,31,217,189
2010-10-11,43.20833333,71.81322506,,,,,,18.3,15.6,21.2,80.4,2,2010,0,3,0,18.48,Seoul,554,399,155,308,246,132,65,67,76,56,292,262,30,161,131
2010-10-12,28.75,51.37708831,,,,,,16.6,13.8,19.2,76.1,3,2010,0,3,0,18.34,Seoul,506,374,132,280,226,121,56,65,66,55,277,252,25,158,119
2010-10-13,26.75,48.18757327,7.413176302,2.360859272,10.43585516,8.810447632,4.884156243,15.7,12.9,19.6,73.1,4,2010,0,3,0,17.7,Seoul,531,407,124,326,205,145,72,73,92,53,281,262,19,169,112
2010-10-14,25.29166667,46.83490566,,,,,,15.7,12.6,20.4,70,5,2010,0,3,0,16.96,Seoul,554,427,127,315,239,114,59,55,57,57,313,289,24,186,127
2010-10-15,11.125,30.21966019,,,,,,13.1,9.3,16.9,49.5,6,2010,0,3,0,15.88,Seoul,592,470,122,318,274,121,72,49,72,49,353,320,33,181,172
2010-10-16,22.70833333,48.99534884,7.977363069,2.542160587,4.110082923,4.957336859,3.028482154,16,10.2,21.6,62,7,2010,0,3,0,15.42,Seoul,779,635,144,443,336,124,61,63,69,55,492,465,27,289,203
2010-10-17,25.33333333,51.67171129,,,,,,15.6,12.1,19.9,54,1,2010,0,3,0,15.22,Seoul,647,506,141,358,289,111,49,62,56,55,407,383,24,233,174
2010-10-18,25.29166667,56.9433294,,,,,,13.9,9,19.3,47.1,2,2010,0,3,0,14.86,Seoul,551,406,145,310,241,128,57,71,73,55,306,273,33,181,125
2010-10-19,35.58333333,71.68588235,,,,,,15.9,11,21.7,58.1,3,2010,0,3,0,14.9,Seoul,567,428,139,313,254,137,62,75,76,61,314,290,24,168,146
2010-10-20,46.91666667,88.58872902,,,,,,15.2,12.7,19.5,71.3,4,2010,0,3,0,15.32,Seoul,593,440,153,341,252,153,75,78,85,68,303,278,25,172,131
2010-10-21,26.16666667,49.60194175,,,,,,15.8,10.2,21.9,64.5,5,2010,0,3,0,15.28,Seoul,583,431,152,333,250,155,80,75,91,64,325,286,39,186,139
2010-10-22,13.83333333,27.87244284,,,,,,16.9,12.8,22.4,59.3,6,2010,0,3,0,15.54,Seoul,615,452,163,353,262,139,72,67,79,60,331,295,36,191,140
2010-10-23,17.66666667,34.47563805,,,,,,15.9,11.7,20.2,65,7,2010,0,3,0,15.94,Seoul,757,629,128,430,327,135,74,61,74,61,498,473,25,276,222
2010-10-24,22.45833333,41.08060748,,,,,,17.2,13.6,23.4,62.9,1,2010,0,3,0,16.2,Seoul,624,515,109,350,274,113,62,51,58,55,378,360,18,211,167
2010-10-25,20.875,53.3964497,,,,,,9.9,4.4,15.1,46.9,2,2010,0,3,0,15.14,Seoul,599,458,141,321,278,141,75,66,74,67,323,299,24,168,155
2010-10-26,8.708333333,32.46980676,4.153896492,0.457076893,4.521771831,1.361383887,0.893800533,4,0.9,8.2,26.3,3,2010,0,3,0,12.78,Seoul,544,411,133,314,230,135,66,69,75,60,294,268,26,165,129
2010-10-27,13.16666667,31.5934466,,,,,,5.6,0.7,10.1,35.3,4,2010,0,3,0,10.52,Seoul,518,381,137,300,218,138,64,74,76,62,276,248,28,164,112
2010-10-28,21.16666667,46.20075758,,,,,,7.2,2.1,12.3,37.5,5,2010,0,3,0,8.78,Seoul,556,416,140,313,243,133,70,63,75,58,304,273,31,174,130
2010-10-29,21.95833333,48.82997481,,,,,,9.6,3.4,16.7,37.4,6,2010,0,3,0,7.26,Seoul,646,490,156,369,277,157,81,76,87,70,353,316,37,207,146
2010-10-30,21.58333333,43.57568534,,,,,,11.7,6.4,17.8,43.6,7,2010,0,3,0,7.62,Seoul,705,585,120,389,316,126,63,63,70,56,441,423,18,248,193
2010-10-31,17.83333333,33.21190476,,,,,,12,7.1,17,52.6,1,2010,0,3,0,9.22,Seoul,577,452,125,335,242,127,65,62,79,48,340,314,26,194,146
2010-11-01,25.54166667,56.23769508,,,,,,11.4,6.8,16.7,52.3,2,2010,0,3,0,10.38,Seoul,655,501,154,344,311,157,87,70,76,81,351,324,27,189,162
2010-11-02,14.54166667,41.9031477,,,,,,5,2.5,9.2,33.8,3,2010,0,3,0,9.94,Seoul,531,393,138,284,247,140,66,74,72,68,287,262,25,156,131
2010-11-03,16.54166667,41.62711864,8.412558947,1.870928458,5.559055702,2.816588222,2.705407108,7.2,0.8,12.6,52.8,4,2010,0,3,0,9.46,Seoul,555,407,148,304,251,123,56,67,81,42,305,279,26,160,145
2010-11-04,40.70833333,80.87185629,,,,,,10.6,5.7,16,66.6,5,2010,0,3,0,9.24,Seoul,610,452,158,357,253,143,69,74,76,67,346,305,41,203,143
2010-11-05,75.125,136.802381,,,,,,11.2,7,15.1,80.1,6,2010,0,3,0,9.08,Seoul,687,514,173,379,308,146,65,81,85,61,404,368,36,226,178
2010-11-06,121.6666667,198.278169,29.20024255,3.075642935,37.43774952,36.84692779,13.69064265,12.7,11.1,14.8,83.1,7,2010,0,3,0,9.34,Seoul,756,613,143,418,338,143,68,75,75,68,476,449,27,261,215
2010-11-07,110.4583333,176.3708134,,,,,,12.3,10.8,14.3,74,1,2010,0,3,0,10.8,Seoul,623,486,137,355,268,137,67,70,80,57,354,327,27,199,155
2010-11-08,18.25,36.5,,,,,,7,1.8,11.4,62.5,2,2010,0,3,0,10.76,Seoul,589,460,129,319,270,150,91,59,87,63,318,296,22,162,156
2010-11-09,7.833333333,21.8031401,3.359038137,0.495466581,2.829742643,1.34753808,0.989259116,2.9,1.2,6.5,41.8,3,2010,0,3,0,9.22,Seoul,555,410,145,333,222,139,73,66,86,53,283,254,29,164,119
2010-11-10,13.79166667,28.41728395,,,,,,4.1,-0.5,9.1,37.9,4,2010,0,3,0,7.8,Seoul,587,452,135,318,269,147,81,66,78,69,310,281,29,172,138
2010-11-11,39.29166667,185.8206651,,,,,,9.3,3.2,15.1,46.5,5,2010,0,3,0,7.12,Seoul,600,449,151,333,267,131,70,61,78,53,330,299,31,177,153
2010-11-12,15.91666667,65.46349942,,,,,,8.9,6.2,12.6,58,6,2010,0,3,0,6.44,Seoul,684,525,159,354,330,137,64,73,75,62,392,366,26,209,183
2010-11-13,19.75,87.36477273,,,,,,11.1,5.8,17.4,56.5,7,2010,0,3,0,7.26,Seoul,751,601,150,424,327,131,71,60,67,64,477,441,36,275,202
2010-11-14,12.29166667,40.09436133,,,,,,5.8,3,12.4,39.9,1,2010,0,3,0,7.84,Seoul,674,533,141,390,284,144,79,65,86,58,406,377,29,229,177
2010-11-15,12.41666667,25.76234214,,,,,,1.4,-1.6,5.1,37,2,2010,0,3,0,7.3,Seoul,585,423,162,306,279,143,74,69,75,68,298,265,33,161,137
2010-11-16,17.375,34.33217993,,,,,,3.7,-1.4,8.8,54.4,3,2010,0,3,0,6.18,Seoul,563,408,155,322,241,123,57,66,62,61,318,284,34,187,131
2010-11-17,34.04166667,66.03048066,11.62764491,2.611564972,18.04516558,5.985856495,5.907130889,6.5,3,11.3,62.4,4,2010,0,3,0,5.7,Seoul,530,403,127,282,248,123,70,53,71,52,292,268,24,158,134
2010-11-18,37.20833333,71.09484778,,,,,,6.5,1.9,12,56,5,2010,0,3,0,4.78,Seoul,609,457,152,345,264,135,65,70,89,46,329,309,20,185,144
2010-11-19,45.66666667,83.44547564,,,,,,5.9,2.4,10.9,60.1,6,2010,0,3,0,4.8,Seoul,643,506,137,358,285,135,73,62,77,58,367,341,26,209,158
2010-11-20,46.5,83.63564132,15.12165178,2.571300063,22.70806752,12.92802672,8.568001552,7.9,4.1,13.4,58.1,7,2010,0,3,0,6.1,Seoul,826,683,143,457,369,133,72,61,71,62,543,513,30,301,242
2010-11-21,51.33333333,89.70366133,,,,,,11,6.1,15.6,64.4,1,2010,0,3,0,7.56,Seoul,702,561,141,385,317,120,62,58,62,58,443,405,38,245,198
2010-11-22,15.54166667,38.40683962,,,,,,6.2,1.9,13.1,51.6,2,2010,0,3,0,7.5,Seoul,639,504,135,358,281,161,92,69,93,68,357,328,29,206,151
2010-11-23,18.375,40.31338028,,,,,,5.9,-0.6,12.8,44.9,3,2010,0,3,0,7.38,Seoul,580,435,145,302,278,135,77,58,70,65,314,275,39,171,143
2010-11-24,25.45833333,54.28739694,13.52036882,3.634199226,7.961623474,2.551930571,2.781997001,6.3,3.7,10.7,62.1,4,2010,0,3,0,7.46,Seoul,576,443,133,327,249,150,81,69,82,68,300,276,24,172,128
2010-11-25,15.91666667,62.76590636,,,,,,3.1,-1,6.1,50.9,5,2010,0,3,0,6.5,Seoul,634,492,142,348,286,156,77,79,77,79,346,321,25,196,150
2010-11-26,13.08333333,37.48271752,,,,,,0.4,-3,4.7,32.5,6,2010,0,3,0,4.38,Seoul,677,536,141,375,302,127,64,63,85,42,408,383,25,215,193
2010-11-27,16.54166667,78.34123223,,,,,,1.3,-2.7,9.1,47.3,7,2010,0,3,0,3.4,Seoul,791,630,161,417,374,159,81,78,83,76,472,442,30,248,224
2010-11-28,12.41666667,68.00240964,,,,,,-1.3,-5.2,2,44.6,1,2010,0,3,0,1.96,Seoul,714,589,125,411,303,128,77,51,71,57,439,420,19,255,184
2010-11-29,23.29166667,54.09393579,,,,,,3.2,-0.8,7.8,61.4,2,2010,0,3,0,1.34,Seoul,605,453,152,349,256,153,80,73,91,62,306,274,32,170,136
2010-11-30,56.125,123.2391048,,,,,,7.3,4.1,12.5,75.1,3,2010,0,3,0,2.18,Seoul,613,475,138,326,287,119,60,59,67,52,353,319,34,190,163
2010-12-01,84.625,165.2563482,26.43689947,3.653303239,39.41836186,28.05374485,14.44910377,7.2,5.3,10.4,81.4,4,2010,0,4,0,3.54,Seoul,722,541,181,400,322,170,78,92,90,80,402,370,32,229,173
2010-12-02,57.83333333,111.4723204,,,,,,9.5,5.5,13.5,70,5,2010,0,4,0,5.18,Seoul,627,477,150,340,287,121,66,55,62,59,382,338,44,217,165
2010-12-03,28.25,92.85448196,,,,,,0,-2.7,7.8,50.8,6,2010,0,4,0,5.44,Seoul,763,593,170,431,332,141,68,73,77,64,486,442,44,280,206
2010-12-04,19.125,43.03009259,11.85739954,2.981311338,5.967472233,2.88103075,2.545896186,1.7,-3.6,5,54.3,7,2010,0,4,0,5.14,Seoul,897,754,143,508,389,140,70,70,71,69,594,563,31,350,244
2010-12-05,24.20833333,55.07781649,,,,,,8.2,4.9,10.7,68.3,1,2010,0,4,0,5.32,Seoul,794,655,139,444,350,134,70,64,68,66,517,490,27,290,227
2010-12-06,25.79166667,64.35664336,,,,,,3,-3.2,10.2,58.9,2,2010,0,4,0,4.48,Seoul,635,481,154,346,289,176,93,83,92,84,338,306,32,176,162
2010-12-07,16.41666667,36.04889406,,,,,,-0.7,-4.8,4.6,37.4,3,2010,0,4,0,2.44,Seoul,626,476,150,356,270,129,64,65,82,47,364,334,30,202,162
2010-12-08,20.79166667,41.00950119,,,,,,0.4,-2.1,2.2,73.5,4,2010,0,4,0,2.52,Seoul,628,490,138,344,284,121,64,57,69,52,381,341,40,197,184
2010-12-09,20.875,42.22409639,,,,,,-1.8,-4.3,2.3,56.3,5,2010,0,4,0,1.82,Seoul,666,511,155,377,289,150,70,80,82,68,388,355,33,223,165
2010-12-10,28.66666667,74.96248535,,,,,,2.9,-2.8,10.1,59.8,6,2010,0,4,0,0.76,Seoul,815,641,174,453,362,169,86,83,97,72,496,459,37,273,223
2010-12-11,22.625,73.86689815,,,,,,-3.5,-6.2,6.7,38.4,7,2010,0,4,0,-0.54,Seoul,970,831,139,538,432,131,64,67,80,51,693,659,34,370,323
2010-12-12,11.95833333,24.89289872,,,,,,-1.2,-6.6,3.7,31.4,1,2010,0,4,0,-0.64,Seoul,932,772,160,495,437,143,63,80,79,64,620,593,27,328,292
2010-12-13,21.91666667,43.40581395,,,,,,3.7,1.7,6.1,38.1,2,2010,0,4,0,0.02,Seoul,753,597,156,403,350,131,68,63,71,60,480,442,38,247,233
2010-12-14,14.41666667,34.03869407,,,,,,-4,-10.1,1.8,43.3,3,2010,0,4,0,-0.42,Seoul,736,587,149,380,356,155,87,68,92,63,437,400,37,217,220
2010-12-15,11.45833333,38.94002448,,,,,,-10.5,-12.7,-7.3,37.8,4,2010,0,4,0,-3.1,Seoul,758,613,145,392,366,136,74,62,75,61,494,453,41,251,243
2010-12-16,16.20833333,45.60236686,,,,,,-7.7,-12.9,-4.1,46.1,5,2010,0,4,0,-3.94,Seoul,845,688,157,447,398,129,66,63,79,50,550,525,25,283,267
2010-12-17,27.91666667,74.26595745,,,,,,-2.1,-5.5,2.6,74.5,6,2010,0,4,0,-4.12,Seoul,975,817,158,532,443,144,74,70,91,53,670,630,40,352,318
2010-12-18,26.125,94.44811321,12.09703329,2.499125815,6.869380531,4.211681416,3.969321534,0.1,-4.6,5,51.4,7,2010,0,4,0,-4.84,Seoul,1268,1107,161,686,582,138,70,68,71,67,965,921,44,533,432
2010-12-19,32.25,83.89243499,,,,,,4.9,0.7,8.3,67.9,1,2010,0,4,0,-3.06,Seoul,1093,940,153,593,500,134,69,65,78,56,797,758,39,434,363
2010-12-20,69.625,144.2134571,,,,,,4.1,1.6,8.8,71,2,2010,0,4,0,-0.14,Seoul,919,725,194,503,416,149,74,75,89,60,611,551,60,322,289
2010-12-21,46.83333333,115.2535211,15.92953493,3.028326181,12.15204037,8.426959878,6.669635313,4.9,0.9,10.8,49.1,3,2010,0,4,0,2.38,Seoul,897,713,184,475,422,146,71,75,83,63,602,539,63,319,283
2010-12-22,29.5,70.3760282,,,,,,4,0.3,8.3,61.6,4,2010,0,4,0,3.6,Seoul,972,805,167,503,469,141,66,75,87,54,686,641,45,328,358
2010-12-23,29.625,72.12441315,,,,,,-1.9,-9.5,4.5,52,5,2010,0,4,0,3.2,Seoul,1079,948,131,541,538,135,81,54,69,66,803,763,40,406,397
2010-12-24,15.625,44.54309327,,,,,,-12.3,-15.1,-9,36.1,6,2010,0,4,0,-0.24,Seoul,1521,1356,165,760,761,140,80,60,79,61,1203,1151,52,584,619
2010-12-25,14.41666667,35.60071514,4.667541139,0.670962953,,,,-11.2,-14.3,-6.7,40.5,7,2010,0,4,1,-3.3,Seoul,1593,1423,170,862,731,127,71,56,77,50,1275,1207,68,681,594
2010-12-26,15.08333333,47.78784267,,,,,,-9.3,-13.6,-5.1,47.9,1,2010,0,4,0,-6.14,Seoul,1114,962,152,575,539,129,62,67,71,58,840,795,45,426,414
2010-12-27,27.58333333,56.79176471,,,,,,-4.9,-9.4,-2.1,72.3,2,2010,0,4,0,-7.92,Seoul,913,760,153,476,437,143,78,65,76,67,608,569,39,311,297
2010-12-28,32.04166667,62.42757009,,,,,,-2.6,-6,-0.1,80.8,3,2010,0,4,0,-8.06,Seoul,875,726,149,442,433,136,72,64,80,56,596,553,43,282,314
2010-12-29,19.125,38.46929316,,,,,,-5.7,-9.4,-2.1,55.4,4,2010,0,4,0,-6.74,Seoul,928,765,163,496,432,152,71,81,85,67,635,589,46,331,304
2010-12-30,22,40.15509259,,,,,,-6.1,-9,-3.6,70.4,5,2010,0,4,0,-5.72,Seoul,1027,873,154,527,500,134,65,69,72,62,754,702,52,375,379
2010-12-31,23.5,41.14027149,,,,,,-8.7,-10.7,-6.2,57.3,6,2010,0,4,0,-5.6,Seoul,1524,1342,182,786,738,147,85,62,82,65,1192,1126,66,597,595
2011-01-01,35.29166667,59.75678733,,,,,,-6.8,-10.4,-2.9,61,7,2011,0,4,1,-5.98,Seoul,1694,1504,190,858,836,134,74,60,82,52,1353,1281,72,659,694
2011-01-02,42.41666667,65.75311438,16.62841838,2.058701289,9.853413537,7.531974537,6.004204871,-5.4,-8.5,-1.2,62.3,1,2011,0,4,0,-6.54,Seoul,1007,868,139,530,477,126,73,53,73,53,745,698,47,378,367
2011-01-03,40.91666667,64.85964912,,,,,,-4.5,-8.5,-0.3,66.4,2,2011,0,4,0,-6.3,Seoul,771,619,152,391,380,149,87,62,83,66,479,439,40,238,241
2011-01-04,34.66666667,60.12969283,,,,,,-3.9,-7.4,-1.7,66.4,3,2011,0,4,0,-5.86,Seoul,695,542,153,385,310,115,56,59,62,53,446,398,48,234,212
2011-01-05,22.83333333,40.90333717,8.866617797,0.98393506,5.859851069,5.34623212,2.709444921,-4,-7.7,-1.8,62.9,4,2011,0,4,0,-4.92,Seoul,671,519,152,313,358,122,54,68,52,70,415,379,36,182,233
2011-01-06,17.29166667,36.27324914,,,,,,-7.6,-9.8,-4.6,53.5,5,2011,0,4,0,-5.08,Seoul,715,541,174,369,346,144,63,81,70,74,440,392,48,233,207
2011-01-07,22.54166667,43.96987254,,,,,,-7,-10.6,-2.9,48.8,6,2011,0,4,0,-5.4,Seoul,780,622,158,406,374,128,64,64,62,66,527,482,45,276,251
2011-01-08,32.41666667,61.49603624,,,,,,-3.6,-8.2,0.1,67.9,7,2011,0,4,0,-5.22,Seoul,1004,840,164,513,491,153,81,72,81,72,690,645,45,362,328
2011-01-09,20.875,43.77452086,,,,,,-7,-10.3,-0.3,52.6,1,2011,0,4,0,-5.84,Seoul,784,630,154,405,379,128,62,66,69,59,546,501,45,282,264
2011-01-10,19.125,40.63904654,,,,,,-8.2,-11.8,-4.6,44,2,2011,0,4,0,-6.68,Seoul,641,485,156,337,304,148,75,73,71,77,382,341,41,201,181
2011-01-11,30.58333333,58.11494253,,,,,,-5.4,-7.8,-2.7,70.3,3,2011,0,4,0,-6.24,Seoul,527,371,156,299,228,127,66,61,72,55,274,234,40,154,120
2011-01-12,15.79166667,36.93325662,,,,,,-8.2,-11.1,-4.9,44.6,4,2011,0,4,0,-6.48,Seoul,606,463,143,315,291,129,71,58,70,59,358,318,40,179,179
2011-01-13,24.875,48.15116279,12.38010407,2.627617948,9.665186721,3.597505682,4.113386643,-5.9,-11.1,-0.6,47,5,2011,0,4,0,-6.94,Seoul,551,415,136,297,254,117,53,64,64,53,345,309,36,183,162
2011-01-14,26.125,56.74647887,,,,,,-3.8,-6.9,0.3,59.1,6,2011,1,4,0,-6.3,Seoul,603,453,150,325,278,127,54,73,65,62,349,319,30,191,158
2011-01-15,18.41666667,43.40328253,,,,,,-12.2,-15.7,-6.9,40,7,2011,1,4,0,-7.1,Seoul,660,524,136,338,322,125,65,60,65,60,429,389,40,215,214
2011-01-16,16.91666667,31.16686114,7.155097489,0.713889718,4.744479285,3.243156092,2.279671759,-14.5,-17.8,-10.7,45.4,1,2011,1,4,0,-8.92,Seoul,580,443,137,316,264,131,67,64,75,56,326,299,27,173,153
2011-01-17,18.125,35.15058824,,,,,,-9.7,-14.1,-4.8,49.8,2,2011,1,4,0,-9.22,Seoul,529,387,142,292,237,129,66,63,65,64,273,236,37,158,115
2011-01-18,23,42.88941176,,,,,,-6.7,-10.8,-2.7,48.9,3,2011,1,4,0,-9.38,Seoul,450,312,138,246,204,105,49,56,58,47,245,212,33,125,120
2011-01-19,21.125,44.18671249,9.888059327,1.399786015,5.582919966,3.369593595,2.765642677,-6.6,-10,-3.2,46.4,4,2011,1,4,0,-9.94,Seoul,491,359,132,270,221,121,69,52,67,54,259,223,36,140,119
2011-01-20,20.08333333,43.64920273,,,,,,-8.2,-10.5,-4.7,43.6,5,2011,1,4,0,-9.14,Seoul,492,368,124,282,210,114,61,53,71,43,266,233,33,147,119
2011-01-21,22.25,45.87968218,,,,,,-6.8,-9.7,-3.2,44.4,6,2011,1,4,0,-7.6,Seoul,571,444,127,317,254,123,76,47,64,59,336,295,41,193,143
2011-01-22,22.95833333,42.25594564,,,,,,-4.3,-7.1,-0.8,59.8,7,2011,0,4,0,-6.52,Seoul,617,468,149,349,268,139,70,69,79,60,374,331,43,210,164
2011-01-23,30,54.13734393,12.88027995,1.818843807,14.84894182,5.736713245,5.494400899,-4.5,-7.1,-2.1,72.5,1,2011,0,4,0,-6.08,Seoul,532,399,133,275,257,118,61,57,66,52,319,277,42,160,159
2011-01-24,26.125,49.82821388,,,,,,-8.8,-10.9,-5.8,60.8,2,2011,0,4,0,-6.52,Seoul,464,326,138,249,215,110,57,53,58,52,238,209,29,129,109
2011-01-25,28.75,47.76651481,,,,,,-8.4,-11.9,-4.4,60.1,3,2011,0,4,0,-6.56,Seoul,409,286,123,226,183,110,57,53,64,46,204,176,28,112,92
2011-01-26,22.375,39.85956965,9.067586377,1.039651807,4.551372622,4.187578089,2.071602891,-8.5,-10.7,-5.2,51.5,4,2011,0,4,0,-6.9,Seoul,474,352,122,262,212,122,61,61,68,54,248,221,27,132,116
2011-01-27,17.5,37.56616801,,,,,,-8.9,-11.5,-5.7,47.3,5,2011,0,4,0,-7.82,Seoul,498,343,155,278,220,132,63,69,74,58,270,223,47,148,122
2011-01-28,19.125,42.95351474,,,,,,-7.9,-10.5,-4.3,43.3,6,2011,0,4,0,-8.5,Seoul,535,398,137,280,255,117,53,64,57,60,316,283,33,163,153
2011-01-29,14.83333333,35.2371134,,,,,,-9.1,-11.5,-5.5,43.1,7,2011,0,4,0,-8.56,Seoul,597,456,141,330,267,121,51,70,62,59,363,329,34,206,157
2011-01-30,12.875,36.9038687,,,,,,-10.1,-13.6,-5.7,43.5,1,2011,1,4,0,-8.9,Seoul,542,428,114,332,210,112,58,54,76,36,333,305,28,198,135
2011-01-31,22.125,45.19437939,,,,,,-6.2,-12.7,-1.8,61.5,2,2011,1,4,0,-8.44,Seoul,623,460,163,346,277,150,72,78,88,62,363,316,47,201,162
2011-02-01,38.66666667,71.54783599,,,,,,-0.2,-4.2,5,68,3,2011,1,4,0,-6.7,Seoul,936,744,192,503,433,158,79,79,90,68,637,574,63,341,296
2011-02-02,61.91666667,107.9694224,,,,,,1.3,-2.8,7,60.9,4,2011,1,4,1,-4.86,Seoul,1027,847,180,555,472,174,102,72,93,81,710,655,55,379,331
2011-02-03,77.79166667,134.6719278,,,,,,1.5,-1.3,4.9,75.9,5,2011,1,4,1,-2.74,Seoul,893,725,168,506,387,143,70,73,92,51,615,564,51,334,281
2011-02-04,89.375,155.6417051,,,,,,1.2,-0.5,3.5,77.8,6,2011,1,4,1,-0.48,Seoul,694,502,192,365,329,132,56,76,75,57,423,375,48,217,206
2011-02-05,84.875,150.1122685,,,,,,1.1,-0.8,5.5,72.9,7,2011,1,4,0,0.98,Seoul,671,514,157,378,293,152,76,76,91,61,379,342,37,205,174
2011-02-06,83.54166667,152.3220537,,,,,,0.3,-2.1,2.7,75.4,1,2011,1,4,0,1.08,Seoul,565,421,144,326,239,136,68,68,90,46,314,281,33,172,142
